"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"BI000406",30916050.00,1545802.00,2015
"BI000407",35516900.00,1775845.00,2015
"BI000414",70851680.00,3542583.00,2015
"BI000415",31464800.00,1573240.00,2015
"BI000419",6960000.00,348000.00,2015
"BI000424",22798700.00,1139935.00,2015
"BI000427",5400000.00,270000.00,2015
"BI000429",5160000.00,258000.00,2015
"BI000435",6000000.00,300000.00,2015
"BI000442",6000000.00,300000.00,2015
"BI000446",5222000.00,261100.00,2015
"BI000447",16000000.00,800000.00,2015
"BI000453",16000000.00,800000.00,2015
"BI000458",8667000.00,433350.00,2015
"BI000459",3000000.00,150000.00,2015
"BI000460",16000000.00,800000.00,2015
"BI000463",10000000.00,500000.00,2015
"BI000469",15000000.00,750000.00,2015
"BI000471",12000000.00,600000.00,2015
"BI000472",6000000.00,300000.00,2015
"BI000474",13000000.00,650000.00,2015
"BI000483",16000000.00,800000.00,2015
"BI000496",3000000.00,150000.00,2015
"BI000497",9000000.00,450000.00,2015
