"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG020857",28458142.00,1422906.00,2017
"AG020858",8225468.00,411273.00,2017
"AG020859",34746090.00,1737304.00,2017
"AG020860",8073668.00,403683.00,2017
"AG020862",23398410.00,1169919.00,2017
"AG020865",196929451.00,9846471.00,2017
"AG020866",18992324.00,949615.00,2017
"AG020868",6556802.00,327840.00,2017
"AG020870",53164939.00,2658245.00,2017
"AG020871",17952033.00,897601.00,2017
"AG020873",58152312.00,2907614.00,2017
"AG020876",3488526.00,174426.00,2017
"AG020877",3905360.00,195268.00,2017
"AG020879",7928451.00,396422.00,2017
"AG020883",27665853.00,1383292.00,2017
"AG020885",56358777.00,2817937.00,2017
"AG020886",4433068.00,221653.00,2017
"AG020887",46080722.00,2304035.00,2017
"AG020890",5689699.00,284484.00,2017
"AG020892",4526300.00,226315.00,2017
"AG020894",2402400.00,120120.00,2017
"AG020895",71270454.00,3563521.00,2017
"AG020898",2418600.00,120930.00,2017
"AG020899",14881623.00,744080.00,2017
"AG020900",18903209.00,945159.00,2017
"AG020901",2900050.00,145002.00,2017
"AG020902",28848920.00,1442445.00,2017
"AG020904",15802460.00,790122.00,2017
"AG020905",3791030.00,189549.00,2017
"AG020908",55463128.00,2773155.00,2017
"AG020909",26247760.00,1312386.00,2017
"AG020910",13000000.00,650000.00,2017
"AG020911",14830631.00,741531.00,2017
"AG020914",5530004.00,276500.00,2017
"AG020915",37544017.00,1877200.00,2017
"AG020917",11653965.00,582697.00,2017
"AG020918",16883133.00,844156.00,2017
"AG020920",13461469.00,673073.00,2017
"AG020922",1925100.00,96255.00,2017
"AG020924",9979752.00,498987.00,2017
"AG020927",6575974.00,328798.00,2017
"AG020928",17866612.00,893330.00,2017
"AG020930",2798730.00,139936.00,2017
"AG020931",1347600.00,67380.00,2017
"AG020932",72862458.00,3643122.00,2017
"AG020933",7076728.00,353836.00,2017
"AG020935",6073444.00,303672.00,2017
"AG020936",5919966.00,295998.00,2017
"AG020938",13433692.00,671684.00,2017
"AG020939",39805487.00,1990272.00,2017
"AG020941",17104652.00,855232.00,2017
"AG020942",7258697.00,362934.00,2017
"AG020946",5325320.00,266266.00,2017
"AG020947",6936025.00,346801.00,2017
"AG020948",4214870.00,210743.00,2017
"AG020949",6525027.00,326251.00,2017
"AG020951",4002450.00,200122.00,2017
"AG020952",34940854.00,1747042.00,2017
"AG020953",3935550.00,196777.00,2017
"AG020954",111728328.00,5586415.00,2017
"AG020955",63457218.00,3172859.00,2017
"AG020956",3815440.00,190772.00,2017
"AG020958",42367170.00,2118357.00,2017
"AG020959",28332081.00,1416603.00,2017
"AG020960",16946396.00,847319.00,2017
"AG020961",13526513.00,676325.00,2017
"AG020963",5959850.00,297992.00,2017
"AG020968",17324368.00,866218.00,2017
"AG020970",23923279.00,1196163.00,2017
"AG020972",3957880.00,197894.00,2017
"AG020974",4771930.00,238596.00,2017
"AG020976",12576192.00,628809.00,2017
"AG020978",25274028.00,1263701.00,2017
"AG020979",12392639.00,619631.00,2017
"AG020983",59590769.00,2979537.00,2017
"AG020985",3550800.00,177540.00,2017
"AG020986",20592090.00,1029603.00,2017
"AG020988",3886522.00,194326.00,2017
"AG020991",5631582.00,281579.00,2017
"AG020992",9484109.00,474205.00,2017
"AG020993",34525820.00,1726290.00,2017
"AG020994",32200122.00,1610005.00,2017
"AG020995",6214034.00,310700.00,2017
"AG021000",4930120.00,246506.00,2017
"AG021004",4148520.00,207426.00,2017
"AG021006",33612936.00,1680646.00,2017
"AG021007",10267380.00,513369.00,2017
"AG021009",6677100.00,333855.00,2017
"AG021010",6971605.00,348578.00,2017
"AG021011",2408400.00,120420.00,2017
"AG021012",4876920.00,243846.00,2017
"AG021019",3532838.00,176641.00,2017
"AG021020",2388600.00,119430.00,2017
"AG021022",317232.00,15861.00,2017
"AG021023",4935422.00,246771.00,2017
"AG021024",14935291.00,746764.00,2017
"AG021026",17492665.00,874632.00,2017
"AG021029",3966870.00,198343.00,2017
"AG021030",15463220.00,773161.00,2017
"AG021037",8656407.00,432820.00,2017
"AG021038",24491756.00,1224587.00,2017
"AG021039",4316292.00,215814.00,2017
"AG021040",15356495.00,767824.00,2017
"AG021041",4608120.00,230406.00,2017
"AG021044",4051002.00,202550.00,2017
"AG021045",3847802.00,192390.00,2017
"AG021046",19827734.00,991386.00,2017
"AG021047",6237200.00,311859.00,2017
"AG021050",15925389.00,796268.00,2017
"AG021055",20347435.00,1017370.00,2017
"AG021056",4508630.00,225431.00,2017
"AG021057",4171302.00,208565.00,2017
"AG021058",8316496.00,415824.00,2017
"AG021066",10591615.00,529580.00,2017
"AG021067",3746190.00,187309.00,2017
"AG021070",5694853.00,284742.00,2017
"AG021073",10430298.00,521514.00,2017
"AG021075",15463941.00,773196.00,2017
"AG021076",4976316.00,248815.00,2017
"AG021079",12746546.00,637327.00,2017
"AG021087",27364834.00,1368241.00,2017
"AG021089",17302506.00,865124.00,2017
"AG021090",3614100.00,180705.00,2017
"AG021091",2415600.00,120780.00,2017
"AG021093",5923500.00,296175.00,2017
"AG021094",46069150.00,2303457.00,2017
"AG021096",10521567.00,526077.00,2017
"AG021099",15258086.00,762904.00,2017
"AG021102",5687655.00,284382.00,2017
"AG021105",4506555.00,225327.00,2017
"AG021111",15825692.00,791284.00,2017
"AG021113",3760540.00,188027.00,2017
"AG021115",4759400.00,237970.00,2017
"AG021117",4548640.00,227432.00,2017
"AG021119",10114985.00,505748.00,2017
"AG021121",3964402.00,198220.00,2017
"AG021123",4787440.00,239372.00,2017
"AG021124",13604482.00,680224.00,2017
"AG021125",3890130.00,194506.00,2017
"AG021127",3600300.00,180015.00,2017
"AG021128",21809476.00,1090473.00,2017
"AG021131",14234629.00,711730.00,2017
"AG021133",28578743.00,1428936.00,2017
"AG021135",14047062.00,702353.00,2017
"AG021137",3927702.00,196385.00,2017
"AG021140",4075602.00,203780.00,2017
"AG021142",20515868.00,1025792.00,2017
"AG021143",3946150.00,197307.00,2017
"AG021144",5827160.00,291358.00,2017
"AG021145",28366520.00,1418325.00,2017
"AG021146",43384242.00,2169211.00,2017
"AG021147",30141720.00,1507085.00,2017
"AG021149",8521744.00,426087.00,2017
"AG021150",110710852.00,5535541.00,2017
"AG021154",17940831.00,897041.00,2017
"AG021159",24706315.00,1235315.00,2017
"AG021161",17311403.00,865569.00,2017
"AG021162",6269020.00,313451.00,2017
"AG021166",51629934.00,2581496.00,2017
"AG021168",42711456.00,2135572.00,2017
"AG021170",38181700.00,1909084.00,2017
"AG021172",36758812.00,1837939.00,2017
"AG021174",7310476.00,365523.00,2017
"AG021175",15276050.00,763802.00,2017
"AG021179",44105748.00,2205286.00,2017
"AG021184",58323278.00,2916163.00,2017
"AG021186",19418362.00,970917.00,2017
"AG021187",16509620.00,825481.00,2017
"AG021188",50637422.00,2531871.00,2017
"AG021189",7398515.00,369925.00,2017
"AG021192",106937222.00,5346860.00,2017
"AG021197",30296396.00,1514819.00,2017
"AG021198",27321244.00,1366062.00,2017
"AG021199",12509552.00,625477.00,2017
"AG021200",19692672.00,984633.00,2017
"AG021201",35286100.00,1764305.00,2017
"AG021202",9627190.00,481358.00,2017
"AG021203",14466540.00,723327.00,2017
"AG021206",15538510.00,776925.00,2017
"AG021208",4405520.00,220276.00,2017
"AG021209",34618490.00,1730924.00,2017
"AG021212",4477050.00,223852.00,2017
"AG021214",17526281.00,876314.00,2017
"AG021217",29746118.00,1487304.00,2017
"AG021218",34406668.00,1720332.00,2017
"AG021219",2604000.00,130200.00,2017
"AG021221",5374820.00,268741.00,2017
"AG021222",2988600.00,149430.00,2017
"AG021225",25719375.00,1285968.00,2017
"AG021226",2810280.00,140514.00,2017
"AG021227",32973750.00,1648687.00,2017
"AG021230",3045330.00,152266.00,2017
"AG021231",31825880.00,1591293.00,2017
"AG021232",21656740.00,1082836.00,2017
"AG021233",28837018.00,1441849.00,2017
"AG021234",5814900.00,290745.00,2017
"AG021236",19658352.00,982917.00,2017
"AG021238",25022680.00,1251134.00,2017
"AG021240",14045275.00,702263.00,2017
"AG021244",12363240.00,618162.00,2017
"AG021245",18821964.00,941098.00,2017
"AG021248",11892180.00,594609.00,2017
"AG021252",17074875.00,853742.00,2017
"AG021255",6075600.00,303780.00,2017
"AG021262",60497225.00,3024860.00,2017
"AG021263",21025334.00,1051266.00,2017
"AG021264",9739522.00,486975.00,2017
"AG021265",4963960.00,248198.00,2017
"AG021267",23030352.00,1151517.00,2017
"AG021272",2812950.00,140647.00,2017
"AG021275",7422261.00,371112.00,2017
"AG021276",2803050.00,140152.00,2017
"AG021280",10653764.00,532687.00,2017
"AG021282",12940339.00,647016.00,2017
"AG021284",75097572.00,3754878.00,2017
"AG021289",80925433.00,4046271.00,2017
"AG021296",3473790.00,173689.00,2017
"AG021298",8520908.00,426044.00,2017
"AG021301",13179948.00,658997.00,2017
"AG021302",93224075.00,4661202.00,2017
"AG021303",4578200.00,228910.00,2017
"AG021304",3599100.00,179955.00,2017
"AG021305",16177565.00,808878.00,2017
"AG021306",2320100.00,116005.00,2017
"AG021307",22376482.00,1118823.00,2017
"AG021308",7906384.00,395319.00,2017
"AG021309",12042112.00,602104.00,2017
"AG021310",8582465.00,429122.00,2017
"AG021311",3018300.00,150915.00,2017
"AG021312",13655075.00,682753.00,2017
"AG021313",6091700.00,304585.00,2017
"AG021317",77735521.00,3886775.00,2017
"AG021322",4122030.00,206101.00,2017
"AG021325",19382007.00,969100.00,2017
"AG021327",15523844.00,776192.00,2017
"AG021328",3516260.00,175813.00,2017
"AG021332",3951360.00,197568.00,2017
"AG021336",6993184.00,349659.00,2017
"AG021337",6550800.00,327540.00,2017
"AG021339",5302750.00,265137.00,2017
"AG021341",4980340.00,249017.00,2017
"AG021348",3707900.00,185395.00,2017
"AG021349",6994678.00,349733.00,2017
"AG021350",9826840.00,491342.00,2017
"AG021351",5284986.00,264248.00,2017
"AG021353",4955785.00,247788.00,2017
"AG021354",5692894.00,284644.00,2017
"AG021355",15106832.00,755341.00,2017
"AG021358",57766652.00,2888332.00,2017
"AG021359",4548640.00,227432.00,2017
"AG021360",5668720.00,283436.00,2017
"AG021361",7763943.00,388196.00,2017
"AG021362",9490451.00,474522.00,2017
"AG021363",4057200.00,202860.00,2017
"AG021364",24881776.00,1244088.00,2017
"AG021365",4054260.00,202713.00,2017
"AG021366",4046790.00,202339.00,2017
"AG021369",72763476.00,3638172.00,2017
"AG021370",14802600.00,740130.00,2017
"AG021372",21417411.00,1070870.00,2017
"AG021373",17688330.00,884416.00,2017
"AG021374",3239450.00,161972.00,2017
"AG021375",91129366.00,4556468.00,2017
"AG021376",2180526.00,109026.00,2017
"AG021377",25399131.00,1269955.00,2017
"AG021378",4286800.00,214340.00,2017
"AG021379",29987041.00,1499351.00,2017
"AG021382",13261467.00,663072.00,2017
"AG021384",37576208.00,1878810.00,2017
"AG021385",35099333.00,1754966.00,2017
"AG021386",11508244.00,575412.00,2017
"AG021387",31038634.00,1551931.00,2017
"AG021391",44724777.00,2236238.00,2017
"AG021392",7937705.00,396884.00,2017
"AG021393",20181486.00,1009073.00,2017
"AG021394",21960377.00,1098018.00,2017
"AG021398",7750200.00,387510.00,2017
"AG021404",9492827.00,474641.00,2017
"AG021405",3574900.00,178745.00,2017
"AG021406",3276240.00,163812.00,2017
"AG021407",29306434.00,1465321.00,2017
"AG021408",58641885.00,2932094.00,2017
"AG021414",5647280.00,282364.00,2017
"AG021415",11187674.00,559383.00,2017
"AG021418",3464010.00,173200.00,2017
"AG021419",26337326.00,1316866.00,2017
"AG021420",8275850.00,413792.00,2017
"AG021422",23245574.00,1162278.00,2017
"AG021423",7577308.00,378865.00,2017
"AG021424",5194940.00,259747.00,2017
"AG021425",6529986.00,326499.00,2017
"AG021428",8534519.00,426725.00,2017
"AG021434",7186610.00,359330.00,2017
"AG021437",2720200.00,136010.00,2017
"AG021439",22797652.00,1139882.00,2017
"AG021442",34495320.00,1724766.00,2017
"AG021443",24290966.00,1214548.00,2017
"AG021446",5359250.00,267962.00,2017
"AG021447",5699370.00,284968.00,2017
"AG021448",7558490.00,377924.00,2017
"AG021450",13897835.00,694891.00,2017
"AG021451",13839290.00,691964.00,2017
"AG021452",43836787.00,2191838.00,2017
"AG021453",27438609.00,1371929.00,2017
"AG021454",6580691.00,329034.00,2017
"AG021456",67205191.00,3360259.00,2017
"AG021457",12642544.00,632127.00,2017
"AG021458",35188100.00,1759404.00,2017
"AG021460",5558223.00,277911.00,2017
"AG021461",79729336.00,3986466.00,2017
"AG021462",25966576.00,1298328.00,2017
"AG021464",2292480.00,114624.00,2017
"AG021465",10614605.00,530729.00,2017
"AG021466",17102560.00,855128.00,2017
"AG021467",9798110.00,489905.00,2017
"AG021468",4861568.00,243078.00,2017
"AG021469",3880800.00,194040.00,2017
"AG021472",8313280.00,415664.00,2017
"AG021477",2611710.00,130585.00,2017
"AG021484",14391934.00,719596.00,2017
"AG021486",50681188.00,2534058.00,2017
"AG021487",14193492.00,709674.00,2017
"AG021493",5343600.00,267180.00,2017
"AG021495",15641756.00,782087.00,2017
"AG021498",18202417.00,910120.00,2017
"AG021501",5739840.00,286992.00,2017
"AG021502",7031212.00,351560.00,2017
"AG021503",18610792.00,930539.00,2017
"AG021505",21749259.00,1087462.00,2017
"AG021506",4688300.00,234415.00,2017
"AG021507",6605040.00,330252.00,2017
"AG021508",5720400.00,286020.00,2017
"AG021509",14685559.00,734277.00,2017
"AG021512",15232677.00,761633.00,2017
"AG021513",22935293.00,1146763.00,2017
"AG021515",5386832.00,269341.00,2017
"AG021518",7562781.00,378138.00,2017
"AG021521",7848556.00,392427.00,2017
"AG021522",6477901.00,323895.00,2017
"AG021523",4653700.00,232685.00,2017
"AG021527",7728449.00,386421.00,2017
"AG021532",5903140.00,295157.00,2017
"AG021535",7165680.00,358284.00,2017
"AG021537",8009984.00,400499.00,2017
"AG021538",16934103.00,846705.00,2017
"AG021539",2769415.00,138469.00,2017
"AG021540",13809900.00,690495.00,2017
"AG021545",5984120.00,299206.00,2017
"AG021547",22244736.00,1112236.00,2017
"AG021548",8768004.00,438400.00,2017
"AG021549",8576917.00,428845.00,2017
"AG021551",24322663.00,1216133.00,2017
"AG021555",24342494.00,1217124.00,2017
"AG021557",85042232.00,4252111.00,2017
"AG021558",4946349.00,247317.00,2017
"AG021559",8517930.00,425896.00,2017
"AG021561",11387922.00,569396.00,2017
"AG021563",15618963.00,780947.00,2017
"AG021564",6150440.00,307522.00,2017
"AG021566",81056900.00,4052844.00,2017
"AG021567",33996836.00,1699841.00,2017
"AG021568",11598774.00,579938.00,2017
"AG021571",9439381.00,471968.00,2017
"AG021572",14909762.00,745488.00,2017
"AG021575",14693526.00,734676.00,2017
"AG021586",6570288.00,328514.00,2017
"AG021587",5373600.00,268680.00,2017
"AG021589",9632064.00,481603.00,2017
"AG021590",6258510.00,312925.00,2017
"AG021592",4633380.00,231669.00,2017
"AG021595",17644616.00,882230.00,2017
"AG021597",9303254.00,465162.00,2017
"AG021601",12997728.00,649886.00,2017
"AG021605",50156347.00,2507816.00,2017
"AG021606",4947740.00,247387.00,2017
"AG021608",4133740.00,206687.00,2017
"AG021610",5715600.00,285780.00,2017
"AG021612",12614270.00,630713.00,2017
"AG021613",21059406.00,1052969.00,2017
"AG021614",17184043.00,859201.00,2017
"AG021615",25325748.00,1266286.00,2017
"AG021616",4545890.00,227294.00,2017
"AG021618",3981090.00,199054.00,2017
"AG021619",4423100.00,221155.00,2017
"AG021620",4018740.00,200937.00,2017
"AG021622",4641780.00,232089.00,2017
"AG021626",5484600.00,274230.00,2017
"AG021628",2656180.00,132809.00,2017
"AG021630",25410386.00,1270518.00,2017
"AG021631",1042150.00,52107.00,2017
"AG021635",10283200.00,514160.00,2017
"AG021639",19297701.00,964884.00,2017
"AG021641",1239070.00,61953.00,2017
"AG021643",2236550.00,111827.00,2017
"AG021644",13754402.00,687720.00,2017
"AG021648",3403890.00,170194.00,2017
"AG021655",11226780.00,561339.00,2017
"AG021656",11487788.00,574389.00,2017
"AG021658",61853852.00,3092692.00,2017
"AG021659",11169295.00,558464.00,2017
"AG021660",25017484.00,1250874.00,2017
"AG021663",3380790.00,169039.00,2017
"AG021665",14947893.00,747394.00,2017
"AG021667",8386708.00,419335.00,2017
"AG021673",6604800.00,330240.00,2017
"AG021676",14277172.00,713858.00,2017
"AG021677",10574059.00,528702.00,2017
"AG021684",3117510.00,155875.00,2017
"AG021685",2694180.00,134709.00,2017
"AG021686",19594080.00,979703.00,2017
"AG021689",15472134.00,773606.00,2017
"AG021691",2847550.00,142377.00,2017
"AG021695",51306113.00,2565304.00,2017
"AG021696",3442900.00,172145.00,2017
"AG021697",2492100.00,124605.00,2017
"AG021703",5731750.00,286587.00,2017
"AG021705",3407050.00,170352.00,2017
"AG021706",3634200.00,181710.00,2017
"AG021707",19415298.00,970764.00,2017
"AG021709",5378440.00,268922.00,2017
"AG021715",2639700.00,131985.00,2017
"AG021716",5785170.00,289258.00,2017
"AG021717",24229214.00,1211460.00,2017
"AG021720",36813250.00,1840662.00,2017
"AG021722",7393076.00,369653.00,2017
"AG021724",5925540.00,296277.00,2017
"AG021726",1629540.00,81477.00,2017
"AG021735",29346212.00,1467310.00,2017
"AG021742",5998782.00,299939.00,2017
"AG021746",13666010.00,683300.00,2017
"AG021751",8562275.00,428113.00,2017
"AG021753",1994400.00,99720.00,2017
"AG021754",7626058.00,381302.00,2017
"AG021757",4933810.00,246690.00,2017
"AG021759",8440430.00,422021.00,2017
"AG021762",15375739.00,768786.00,2017
"AG021763",4929230.00,246461.00,2017
"AG021766",5508440.00,275422.00,2017
"AG021767",11543545.00,577177.00,2017
"AG021768",14229805.00,711489.00,2017
"AG021770",4929190.00,246459.00,2017
"AG021771",7663327.00,383165.00,2017
"AG021773",4939420.00,246971.00,2017
"AG021776",8543960.00,427198.00,2017
"AG021778",11490963.00,574548.00,2017
"AG021779",13964361.00,698218.00,2017
"AG021780",7120820.00,356041.00,2017
"AG021781",3633000.00,181650.00,2017
"AG021783",10490447.00,524522.00,2017
"AG021785",17097250.00,854862.00,2017
"AG021787",7430877.00,371543.00,2017
"AG021788",7631118.00,381555.00,2017
"AG021792",18614707.00,930735.00,2017
"AG021794",3567070.00,178353.00,2017
"AG021796",4515670.00,225783.00,2017
"AG021797",3978690.00,198934.00,2017
"AG021798",10836133.00,541806.00,2017
"AG021799",6861060.00,343053.00,2017
"AG021800",8706576.00,435328.00,2017
"AG021802",28231836.00,1411591.00,2017
"AG021804",2977100.00,148855.00,2017
"AG021805",10895140.00,544757.00,2017
"AG021808",8343079.00,417153.00,2017
"AG021809",16046857.00,802342.00,2017
"AG021810",19767149.00,988357.00,2017
"AG021811",40873367.00,2043667.00,2017
"AG021813",9809947.00,490496.00,2017
"AG021814",9092885.00,454643.00,2017
"AG021817",24155664.00,1207782.00,2017
"AG021823",203305780.00,10165289.00,2017
"AG021825",10194228.00,509711.00,2017
"AG021826",7326040.00,366302.00,2017
"AG021827",97366645.00,4868331.00,2017
"AG021828",12280605.00,614029.00,2017
"AG021829",1267835.00,63391.00,2017
"AG021830",32659478.00,1632973.00,2017
"AG021831",32700432.00,1635020.00,2017
"AG021832",23763662.00,1188182.00,2017
"AG021833",2231960.00,111598.00,2017
"AG021834",2916704.00,145835.00,2017
"AG021837",6396400.00,319820.00,2017
"AG021839",31456938.00,1572846.00,2017
"AG021843",2448364.00,122418.00,2017
"AG021844",5285500.00,264275.00,2017
"AG021848",39707276.00,1985363.00,2017
"AG021849",10945979.00,547298.00,2017
"AG021850",3885190.00,194259.00,2017
"AG021851",13385099.00,669254.00,2017
"AG021852",4987690.00,249384.00,2017
"AG021853",13468401.00,673420.00,2017
"AG021856",8249025.00,412450.00,2017
"AG021857",10394187.00,519709.00,2017
"AG021867",5741130.00,287056.00,2017
"AG021869",32840456.00,1642022.00,2017
"AG021870",26471590.00,1323579.00,2017
"AG021877",7851900.00,392595.00,2017
"AG021880",34580694.00,1729034.00,2017
"AG021882",8451817.00,422590.00,2017
"AG021883",10670086.00,533504.00,2017
"AG021884",13874268.00,693713.00,2017
"AG021885",2445000.00,122250.00,2017
"AG021888",19009701.00,950484.00,2017
"AG021889",2591871.00,129593.00,2017
"AG021891",12998849.00,649941.00,2017
"AG021892",11437652.00,571882.00,2017
"AG021894",11590841.00,579542.00,2017
"AG021896",12969548.00,648477.00,2017
"AG021898",12878199.00,643909.00,2017
"AG021899",4743920.00,237196.00,2017
"AG021904",4663300.00,233165.00,2017
"AG021908",2682120.00,134106.00,2017
"AG021910",5455030.00,272751.00,2017
"AG021913",6416048.00,320802.00,2017
"AG021918",5505258.00,275262.00,2017
"AG021921",8851747.00,442587.00,2017
"AG021925",4912900.00,245645.00,2017
"AG021927",19419815.00,970990.00,2017
"AG021931",26363428.00,1318171.00,2017
"AG021932",6007200.00,300360.00,2017
"AG021934",13599695.00,679984.00,2017
"AG021935",17125717.00,856285.00,2017
"AG021939",9762424.00,488121.00,2017
"AG021941",26725576.00,1336278.00,2017
"AG021945",4769570.00,238478.00,2017
"AG021947",10573037.00,528651.00,2017
"AG021948",11490359.00,574517.00,2017
"AG021951",49973647.00,2498681.00,2017
"AG021956",11370807.00,568539.00,2017
"AG021957",40336058.00,2016802.00,2017
"AG021958",2763090.00,138154.00,2017
"AG021959",27730160.00,1386508.00,2017
"AG021960",6029720.00,301486.00,2017
"AG021961",3282400.00,164120.00,2017
"AG021962",3245600.00,162280.00,2017
"AG021963",16621479.00,831073.00,2017
"AG021964",3248000.00,162400.00,2017
"AG021967",3249200.00,162460.00,2017
"AG021968",7150660.00,357533.00,2017
"AG021969",2874150.00,143707.00,2017
"AG021970",3229600.00,161480.00,2017
"AG021971",232276450.00,11613822.00,2017
"AG021972",19622568.00,981128.00,2017
"AG021973",3214400.00,160720.00,2017
"AG021974",3208000.00,160400.00,2017
"AG021975",20680105.00,1034005.00,2017
"AG021976",3288000.00,164400.00,2017
"AG021978",2740530.00,137026.00,2017
"AG021980",8907802.00,445390.00,2017
"AG021981",3569700.00,178485.00,2017
"AG021982",5071540.00,253577.00,2017
"AG021983",25103696.00,1255184.00,2017
"AG021984",3333600.00,166680.00,2017
"AG021985",10576458.00,528822.00,2017
"AG021986",52998637.00,2649931.00,2017
"AG021987",11936955.00,596847.00,2017
"AG021988",19494200.00,974710.00,2017
"AG021989",5335840.00,266792.00,2017
"AG021991",128698240.00,6434912.00,2017
"AG021993",4914440.00,245722.00,2017
"AG021994",2640600.00,132030.00,2017
"AG021997",5800150.00,290007.00,2017
"AG021998",13272478.00,663623.00,2017
"AG021999",5029550.00,251477.00,2017
"AG022001",2645940.00,132297.00,2017
"AG022005",2725140.00,136257.00,2017
"AG022007",2687190.00,134359.00,2017
"AG022009",8420636.00,421031.00,2017
"AG022013",7293360.00,364668.00,2017
"AG022014",2725140.00,136257.00,2017
"AG022015",8243566.00,412178.00,2017
"AG022016",2725140.00,136257.00,2017
"AG022017",1618200.00,80910.00,2017
"AG022019",2651550.00,132577.00,2017
"AG022020",7161600.00,358080.00,2017
"AG022022",31057440.00,1552872.00,2017
"AG022023",7108800.00,355440.00,2017
"AG022024",6982800.00,349140.00,2017
"AG022027",14700371.00,735018.00,2017
"AG022029",3208800.00,160440.00,2017
"AG022030",13527280.00,676364.00,2017
"AG022031",3274000.00,163700.00,2017
"AG022032",3337600.00,166880.00,2017
"AG022033",6982800.00,349140.00,2017
"AG022034",5982800.00,299140.00,2017
"AG022035",13590868.00,679543.00,2017
"AG022036",3321600.00,166080.00,2017
"AG022038",128909500.00,6445475.00,2017
"AG022040",24870093.00,1243504.00,2017
"AG022041",3228400.00,161420.00,2017
"AG022043",252439345.00,12621967.00,2017
"AG022044",3208800.00,160440.00,2017
"AG022045",3255600.00,162780.00,2017
"AG022046",13000000.00,650000.00,2017
"AG022047",6664284.00,333214.00,2017
"AG022048",5173320.00,258666.00,2017
"AG022049",8235800.00,411790.00,2017
"AG022051",3245600.00,162280.00,2017
"AG022052",3202400.00,160120.00,2017
"AG022054",2639280.00,131964.00,2017
"AG022055",34038720.00,1701935.00,2017
"AG022056",5961186.00,298058.00,2017
"AG022057",35785094.00,1789254.00,2017
"AG022058",6250420.00,312521.00,2017
"AG022059",4935060.00,246753.00,2017
"AG022060",3212800.00,160640.00,2017
"AG022061",3278000.00,163900.00,2017
"AG022064",18121140.00,906057.00,2017
"AG022065",2674320.00,133716.00,2017
"AG022066",4835980.00,241799.00,2017
"AG022070",6541084.00,327054.00,2017
"AG022072",13386257.00,669312.00,2017
"AG022075",22162254.00,1108112.00,2017
"AG022077",6989600.00,349480.00,2017
"AG022083",5759645.00,287982.00,2017
"AG022087",3415200.00,170760.00,2017
"AG022090",5440500.00,272025.00,2017
"AG022091",7918074.00,395903.00,2017
"AG022095",10396942.00,519847.00,2017
"AG022097",5576400.00,278820.00,2017
"AG022098",7507478.00,375373.00,2017
"AG022099",2695440.00,134772.00,2017
"AG022102",1652700.00,82635.00,2017
"AG022103",4684460.00,234223.00,2017
"AG022104",8790792.00,439538.00,2017
"AG022105",14575228.00,728761.00,2017
"AG022107",9380745.00,469036.00,2017
"AG022108",2375486.00,118774.00,2017
"AG022109",10511334.00,525566.00,2017
"AG022110",13601532.00,680075.00,2017
"AG022112",22801213.00,1140060.00,2017
"AG022113",27126753.00,1356337.00,2017
"AG022114",13223222.00,661161.00,2017
"AG022115",20355462.00,1017773.00,2017
"AG022116",30358895.00,1517944.00,2017
"AG022117",12932756.00,646637.00,2017
"AG022118",5824350.00,291217.00,2017
"AG022119",17981111.00,899055.00,2017
"AG022120",10246195.00,512309.00,2017
"AG022121",8539920.00,426996.00,2017
"AG022125",7513728.00,375686.00,2017
"AG022126",18621116.00,931055.00,2017
"AG022128",12404968.00,620248.00,2017
"AG022132",17057308.00,852865.00,2017
"AG022133",13169756.00,658487.00,2017
"AG022136",4841140.00,242057.00,2017
"AG022137",15205713.00,760285.00,2017
"AG022138",5787320.00,289366.00,2017
"AG022139",6645640.00,332282.00,2017
"AG022142",5453640.00,272682.00,2017
"AG022146",8263331.00,413166.00,2017
"AG022148",3549300.00,177465.00,2017
"AG022150",16732403.00,836620.00,2017
"AG022152",5310700.00,265535.00,2017
"AG022157",5388300.00,269415.00,2017
"AG022159",10318222.00,515911.00,2017
"AG022164",5793000.00,289650.00,2017
"AG022166",22037976.00,1101898.00,2017
"AG022167",17744245.00,887212.00,2017
"AG022168",8122700.00,406135.00,2017
"AG022170",31051942.00,1552596.00,2017
"AG022172",25663326.00,1283165.00,2017
"AG022174",12244425.00,612220.00,2017
"AG022175",130625175.00,6531258.00,2017
"AG022176",15707924.00,785396.00,2017
"AG022177",21338660.00,1066932.00,2017
"AG022179",7165680.00,358284.00,2017
"AG022186",4910460.00,245523.00,2017
"AG022187",5450700.00,272535.00,2017
"AG022188",16048973.00,802448.00,2017
"AG022190",3694200.00,184710.00,2017
"AG022191",3747700.00,187385.00,2017
"AG022192",3319600.00,165980.00,2017
"AG022193",3302400.00,165120.00,2017
"AG022195",3210800.00,160540.00,2017
"AG022197",204736040.00,10236802.00,2017
"AG022198",4726400.00,236320.00,2017
"AG022200",4747340.00,237367.00,2017
"AG022201",2687190.00,134359.00,2017
"AG022202",24613538.00,1230676.00,2017
"AG022206",4679390.00,233969.00,2017
"AG022214",5205510.00,260275.00,2017
"AG022215",4472830.00,223641.00,2017
"AG022216",4728350.00,236417.00,2017
"AG022217",6261670.00,313083.00,2017
"AG022218",3167940.00,158397.00,2017
"AG022222",8520921.00,426046.00,2017
"AG022223",16449868.00,822493.00,2017
"AG022224",4647100.00,232355.00,2017
"AG022225",6573840.00,328692.00,2017
"AG022226",4581900.00,229095.00,2017
