"PRODUCERSOURCECD","ytd_pretax_income","ytd_tax","income_year"
"AG004645",3634471.00,282270.00,2016
"AG004646",13519796.00,675988.00,2016
"AG004648",37132602.00,0.00,2016
"AG004649",46362697.00,0.00,2016
"AG004650",85008057.00,0.00,2016
"AG004651",40593103.00,0.00,2016
"AG004652",27014208.00,0.00,2016
"AG004660",734534303.00,36726709.00,2016
"AG004661",6749524.00,0.00,2016
"AG004664",8151601.00,0.00,2016
"AG004665",3107500.00,155374.00,2016
"AG004668",2642000.00,132100.00,2016
"AG004670",16354359.00,0.00,2016
"AG004686",771825.00,38591.00,2016
"AG004689",8347310.00,0.00,2016
"AG004690",724650.00,36232.00,2016
"AG004692",5637360.00,0.00,2016
"AG004693",6977835.00,0.00,2016
"AG004703",18691751.00,0.00,2016
"AG004710",27912039.00,1395600.00,2016
"AG004714",108507739.00,5425384.00,2016
"AG004718",217922856.00,10896137.00,2016
"AG004721",148179746.00,7408982.00,2016
"AG004731",14335508.00,716772.00,2016
"AG004732",795600.00,39780.00,2016
"AG004738",7834695.00,0.00,2016
"AG004743",223423807.00,11171185.00,2016
"AG004744",6163950.00,0.00,2016
"AG004747",67432202.00,0.00,2016
"AG004748",47120950.00,0.00,2016
"AG004765",5930517.00,0.00,2016
"AG004774",57297326.00,0.00,2016
"AG004775",858696645.00,42934826.00,2016
"AG004776",345732201.00,17286604.00,2016
"AG004777",150441983.00,7522096.00,2016
"AG004780",8926571.00,446327.00,2016
"AG004791",89626963.00,0.00,2016
"AG004792",5543956.00,0.00,2016
"AG004798",3011760.00,150586.00,2016
"AG004800",215305244.00,10794588.00,2016
"AG004804",34414285.00,0.00,2016
"AG004813",2196280.00,109814.00,2016
"AG004824",19612449.00,0.00,2016
"AG004830",9131973.00,0.00,2016
"AG004831",13323234.00,0.00,2016
"AG004837",11542160.00,577108.00,2016
"AG004838",13270012.00,663499.00,2016
"AG004843",24782000.00,0.00,2016
"AG004844",2341154.00,0.00,2016
"AG004846",13847898.00,0.00,2016
"AG004848",18122912.00,0.00,2016
"AG004855",7532000.00,0.00,2016
"AG004856",207504422.00,10375216.00,2016
"AG004857",57455527.00,0.00,2016
"AG004865",1303119518.00,65155970.00,2016
"AG004868",14546107.00,727304.00,2016
"AG004871",77510356.00,0.00,2016
"AG004888",12260875.00,613041.00,2016
"AG004893",7044525.00,352226.00,2016
"AG004895",188029738.00,9401482.00,2016
"AG004899",12300912.00,0.00,2016
"AG004903",365858634.00,18292929.00,2016
"AG004904",5768550.00,0.00,2016
"AG004907",1270575.00,0.00,2016
"AG004910",93545560.00,0.00,2016
"AG004911",5356356.00,0.00,2016
"AG004912",2367100.00,118354.00,2016
"AG004913",67413267.00,0.00,2016
"AG004914",10036885.00,0.00,2016
"AG004925",143377494.00,7168868.00,2016
"AG004928",923550.00,46177.00,2016
"AG004930",2233750.00,111687.00,2016
"AG004939",460483812.00,23825963.00,2016
"AG004943",2991540.00,149577.00,2016
"AG004945",555423437.00,27771169.00,2016
"AG004953",61231314.00,0.00,2016
"AG004954",15271472.00,0.00,2016
"AG004967",17727316.00,0.00,2016
"AG004969",168839856.00,8441988.00,2016
"AG004972",4446325.00,0.00,2016
"AG004975",231000.00,11550.00,2016
"AG004985",32296937.00,0.00,2016
"AG004986",97168455.00,4858420.00,2016
"AG004989",98315719.00,0.00,2016
"AG004991",9365637.00,0.00,2016
"AG004997",3068290.00,408153.00,2016
"AG005000",1182225.00,59110.00,2016
"AG005004",47725948.00,0.00,2016
"AG005019",7782763.00,0.00,2016
"AG005020",616275.00,30813.00,2016
"AG005021",4147175.00,207358.00,2016
"AG005032",18486392.00,0.00,2016
"AG005036",2569962.00,128498.00,2016
"AG005037",42879177.00,2172614.00,2016
"AG005041",2664000.00,133200.00,2016
"AG005046",35575718.00,0.00,2016
"AG005052",485502.00,24275.00,2016
"AG005053",8294535.00,0.00,2016
"AG005055",99628349.00,0.00,2016
"AG005057",4209680.00,210484.00,2016
"AG005058",4307100.00,215355.00,2016
"AG005063",2316375.00,115818.00,2016
"AG005067",11339833.00,0.00,2016
"AG005070",12943639.00,647180.00,2016
"AG005071",9824572.00,491227.00,2016
"AG005072",550190197.00,27509507.00,2016
"AG005073",42564146.00,0.00,2016
"AG005074",186803222.00,9340157.00,2016
"AG005078",13756060.00,0.00,2016
"AG005079",790591099.00,39529550.00,2016
"AG005082",1592775.00,79638.00,2016
"AG005083",7931086.00,396553.00,2016
"AG005084",814122.00,40706.00,2016
"AG005086",60115318.00,3005764.00,2016
"AG005087",989170356.00,49458510.00,2016
"AG005089",58603726.00,0.00,2016
"AG005092",16544690.00,827234.00,2016
"AG005093",8287365.00,0.00,2016
"AG005094",5526900.00,0.00,2016
"AG005102",5766345.00,0.00,2016
"AG005104",16881229.00,0.00,2016
"AG005105",186552647.00,9327628.00,2016
"AG005113",88223173.00,0.00,2016
"AG005114",21600037.00,0.00,2016
"AG005116",5680260.00,0.00,2016
"AG005118",1106566703.00,55328328.00,2016
"AG005120",79744707.00,3987232.00,2016
"AG005123",13231246.00,661561.00,2016
"AG005125",83766347.00,0.00,2016
"AG005126",70633645.00,3531679.00,2016
"AG005129",489765.00,24488.00,2016
"AG005137",65073562.00,0.00,2016
"AG005139",6796359.00,0.00,2016
"AG005140",7059980.00,0.00,2016
"AG005142",3269050.00,0.00,2016
"AG005144",2583150.00,0.00,2016
"AG005146",6945675.00,347280.00,2016
"AG005152",1099575.00,0.00,2016
"AG005155",62614573.00,0.00,2016
"AG005167",4917565.00,245877.00,2016
"AG005168",35536016.00,0.00,2016
"AG005177",70461951.00,0.00,2016
"AG005179",615600.00,30780.00,2016
"AG005181",5424097.00,271204.00,2016
"AG005183",23398921.00,0.00,2016
"AG005187",18890039.00,0.00,2016
"AG005189",33713072.00,0.00,2016
"AG005192",54614524.00,0.00,2016
"AG005193",142885035.00,7144246.00,2016
"AG005194",39737489.00,4786872.00,2016
"AG005196",159694933.00,7984741.00,2016
"AG005203",2065575.00,0.00,2016
"AG005204",1913629.00,95681.00,2016
"AG005208",53721381.00,0.00,2016
"AG005209",148200984.00,7410044.00,2016
"AG005210",2281544.00,114077.00,2016
"AG005211",12047805.00,0.00,2016
"AG005213",8450372.00,0.00,2016
"AG005215",33319860.00,0.00,2016
"AG005218",28060655.00,0.00,2016
"AG005221",2706750.00,135337.00,2016
"AG005224",506780783.00,25339033.00,2016
"AG005225",52092314.00,0.00,2016
"AG005226",42509560.00,0.00,2016
"AG005229",73271388.00,3663566.00,2016
"AG005232",22978685.00,0.00,2016
"AG005237",7611204.00,560206.00,2016
"AG005238",234339739.00,11716982.00,2016
"AG005239",25485676.00,1374831.00,2016
"AG005242",6945119.00,0.00,2016
"AG005252",116239377.00,5811964.00,2016
"AG005265",20882386.00,0.00,2016
"AG005268",8356205.00,417809.00,2016
"AG005278",67291159.00,0.00,2016
"AG005282",95947734.00,0.00,2016
"AG005288",51145336.00,0.00,2016
"AG005289",11840064.00,592002.00,2016
"AG005291",3033775.00,151688.00,2016
"AG005292",142593430.00,7129666.00,2016
"AG005303",93267659.00,4663381.00,2016
"AG005306",9592905.00,479643.00,2016
"AG005307",234944751.00,11747231.00,2016
"AG005309",7793973.00,0.00,2016
"AG005313",1960420.00,98020.00,2016
"AG005320",1311400.00,65570.00,2016
"AG005321",16788091.00,0.00,2016
"AG005322",56289114.00,0.00,2016
"AG005323",504180.00,0.00,2016
"AG005325",24222061.00,0.00,2016
"AG005326",20313480.00,0.00,2016
"AG005328",584118.00,29205.00,2016
"AG005333",2980660.00,0.00,2016
"AG005334",13152595.00,0.00,2016
"AG005338",252478878.00,12623939.00,2016
"AG005339",37013050.00,0.00,2016
"AG005340",11343615.00,567179.00,2016
"AG005342",4879425.00,243971.00,2016
"AG005343",7777612.00,388879.00,2016
"AG005345",2345157.00,117257.00,2016
"AG005346",9312240.00,465612.00,2016
"AG005347",139667677.00,7040704.00,2016
"AG005353",832191008.00,41609545.00,2016
"AG005354",11299407.00,0.00,2016
"AG005355",13965747.00,0.00,2016
"AG005359",20295325.00,0.00,2016
"AG005375",1137037.00,171965.00,2016
"AG005382",14441348.00,722066.00,2016
"AG005386",3316990.00,165849.00,2016
"AG005387",9497282.00,0.00,2016
"AG005388",40776136.00,0.00,2016
"AG005391",124808075.00,6240397.00,2016
"AG005393",138004285.00,6900208.00,2016
"AG005394",4564846.00,0.00,2016
"AG005397",4918692.00,0.00,2016
"AG005398",10581620.00,0.00,2016
"AG005399",579348.00,28967.00,2016
"AG005402",6692940.00,0.00,2016
"AG005407",44967601.00,0.00,2016
"AG005416",13875761.00,693785.00,2016
"AG005422",1813861.00,0.00,2016
"AG005426",4728180.00,236408.00,2016
"AG005431",922960452.00,46148017.00,2016
"AG005434",398193375.00,19909662.00,2016
"AG005435",230827495.00,11541370.00,2016
"AG005441",27694360.00,0.00,2016
"AG005444",126057112.00,6302851.00,2016
"AG005447",369370817.00,18468535.00,2016
"AG005449",81358866.00,0.00,2016
"AG005457",40713064.00,0.00,2016
"AG005458",4523050.00,0.00,2016
"AG005460",60076323.00,0.00,2016
"AG005475",67966690.00,0.00,2016
"AG005480",1713460.00,0.00,2016
"AG005488",7228808.00,361439.00,2016
"AG005491",2496740.00,0.00,2016
"AG005494",27149624.00,0.00,2016
"AG005500",3391897.00,0.00,2016
"AG005501",5218775.00,0.00,2016
"AG005507",1157350.00,0.00,2016
"AG005509",9845333.00,0.00,2016
"AG005516",10832130.00,541606.00,2016
"AG005518",263107188.00,13155353.00,2016
"AG005519",17280585.00,0.00,2016
"AG005527",79227072.00,0.00,2016
"AG005528",1679410.00,83970.00,2016
"AG005532",7967550.00,0.00,2016
"AG005536",6073905.00,303695.00,2016
"AG005537",364582522.00,18229122.00,2016
"AG005539",16484511.00,0.00,2016
"AG005549",3153717.00,157685.00,2016
"AG005561",4415940.00,220796.00,2016
"AG005563",3913200.00,195660.00,2016
"AG005564",14108125.00,0.00,2016
"AG005588",1991330.00,99566.00,2016
"AG005589",2466435.00,123321.00,2016
"AG005593",164658288.00,8232909.00,2016
"AG005594",9352024.00,0.00,2016
"AG005596",29092390.00,0.00,2016
"AG005599",3028919.00,151445.00,2016
"AG005604",1930425.00,96521.00,2016
"AG005607",17012079.00,0.00,2016
"AG005609",80560561.00,0.00,2016
"AG005641",69184707.00,0.00,2016
"AG005646",56749412.00,0.00,2016
"AG005653",2132820.00,106641.00,2016
"AG005657",37523996.00,0.00,2016
"AG005662",23430197.00,0.00,2016
"AG005665",632350.00,31617.00,2016
"AG005671",55135376.00,0.00,2016
"AG005675",4750900.00,0.00,2016
"AG005683",2039463223.00,101973156.00,2016
"AG005687",60966531.00,0.00,2016
"AG005689",15037027.00,751850.00,2016
"AG005713",9276019.00,463800.00,2016
"AG005716",853752.00,42687.00,2016
"AG005726",103064015.00,5153197.00,2016
"AG005727",4299358.00,214967.00,2016
"AG005735",9939617.00,0.00,2016
"AG005745",15868711.00,0.00,2016
"AG005750",43790048.00,2189500.00,2016
"AG005755",287817183.00,14390853.00,2016
"AG005756",23123761.00,0.00,2016
"AG005757",11044537.00,552226.00,2016
"AG005758",283780423.00,14189016.00,2016
"AG005759",498531.00,24926.00,2016
"AG005774",8743064.00,0.00,2016
"AG005778",1344792455.00,67239616.00,2016
"AG005779",10683360.00,534168.00,2016
"AG005787",9725694.00,486282.00,2016
"AG005788",245402594.00,12270126.00,2016
"AG005789",154855543.00,7742773.00,2016
"AG005790",88612335.00,0.00,2016
"AG005791",40314345.00,0.00,2016
"AG005792",62205754.00,0.00,2016
"AG005795",1753454.00,87672.00,2016
"AG005801",42135602.00,0.00,2016
"AG005803",2484000.00,124200.00,2016
"AG005808",4553138.00,227656.00,2016
"AG005813",34310415.00,0.00,2016
"AG005816",32388898.00,0.00,2016
"AG005817",53458069.00,0.00,2016
"AG005821",28355970.00,0.00,2016
"AG005825",2442625.00,122131.00,2016
"AG005829",44314212.00,0.00,2016
"AG005835",5307255.00,265362.00,2016
"AG005837",4242000.00,0.00,2016
"AG005843",9462150.00,0.00,2016
"AG005848",11655440.00,0.00,2016
"AG005850",2402100.00,120105.00,2016
"AG005852",7229895.00,361494.00,2016
"AG005854",31322392.00,1566118.00,2016
"AG005856",17642355.00,0.00,2016
"AG005860",9946414.00,0.00,2016
"AG005863",36762084.00,0.00,2016
"AG005867",8086910.00,0.00,2016
"AG005870",1830550.00,91526.00,2016
"AG005878",2663100.00,133155.00,2016
"AG005894",330806255.00,16540310.00,2016
"AG005897",11832234.00,0.00,2016
"AG005898",917212834.00,45860639.00,2016
"AG005900",118239285.00,5911961.00,2016
"AG005901",5861630.00,0.00,2016
"AG005902",166947569.00,8347372.00,2016
"AG005904",5506435.00,0.00,2016
"AG005913",24355039.00,0.00,2016
"AG005914",5818175.00,290906.00,2016
"AG005917",43357922.00,0.00,2016
"AG005930",18444007.00,922200.00,2016
"AG005934",42403385.00,0.00,2016
"AG005935",294990537.00,14749523.00,2016
"AG005937",3685586.00,184279.00,2016
"AG005938",743049.00,37152.00,2016
"AG005940",9966297.00,498312.00,2016
"AG005943",90776465.00,0.00,2016
"AG005944",27621686.00,0.00,2016
"AG005946",8576088.00,0.00,2016
"AG005947",3106395.00,0.00,2016
"AG005950",45473654.00,0.00,2016
"AG005954",3191400.00,159570.00,2016
"AG005958",6289540.00,314477.00,2016
"AG005983",118785261.00,5939257.00,2016
"AG005997",9014975.00,450748.00,2016
"AG005998",1827819.00,91390.00,2016
"AG006000",16330862.00,0.00,2016
"AG006004",203752098.00,10187601.00,2016
"AG006005",819100.00,40955.00,2016
"AG006008",43995433.00,0.00,2016
"AG006012",28850486.00,0.00,2016
"AG006015",38854562.00,0.00,2016
"AG006020",7674366.00,0.00,2016
"AG006027",172006145.00,8600302.00,2016
"AG006031",107851552.00,5392575.00,2016
"AG006032",125990638.00,6299525.00,2016
"AG006033",3447840.00,172392.00,2016
"AG006036",11364850.00,0.00,2016
"AG006043",7945323.00,397264.00,2016
"AG006045",537855.00,26892.00,2016
"AG006051",26590548.00,1329524.00,2016
"AG006052",8035843.00,401792.00,2016
"AG006054",18341340.00,0.00,2016
"AG006055",1533775.00,0.00,2016
"AG006058",64036950.00,0.00,2016
"AG006064",2361000.00,0.00,2016
"AG006066",144121220.00,7206058.00,2016
"AG006068",29041363.00,0.00,2016
"AG006070",3519711.00,0.00,2016
"AG006073",669569404.00,33478467.00,2016
"AG006077",277398835.00,13869937.00,2016
"AG006082",101947032.00,5097348.00,2016
"AG006084",5621781.00,281088.00,2016
"AG006085",20198489.00,0.00,2016
"AG006086",2362140.00,118107.00,2016
"AG006087",617025.00,0.00,2016
"AG006091",9671168.00,0.00,2016
"AG006093",66961948.00,0.00,2016
"AG006094",5299946.00,0.00,2016
"AG006100",15002306.00,0.00,2016
"AG006101",10696325.00,0.00,2016
"AG006104",130512158.00,6525603.00,2016
"AG006105",517209.00,25860.00,2016
"AG006108",9928705.00,0.00,2016
"AG006111",25736855.00,0.00,2016
"AG006118",4592300.00,229615.00,2016
"AG006123",10605410.00,0.00,2016
"AG006124",10093204.00,0.00,2016
"AG006127",33266349.00,0.00,2016
"AG006128",2332800.00,116640.00,2016
"AG006134",4718000.00,0.00,2016
"AG006141",16938580.00,0.00,2016
"AG006142",798574.00,39928.00,2016
"AG006143",103082846.00,5154138.00,2016
"AG006146",1081011103.00,54050550.00,2016
"AG006147",4438425.00,0.00,2016
"AG006151",5643550.00,282177.00,2016
"AG006152",4080750.00,204037.00,2016
"AG006156",10762003.00,0.00,2016
"AG006160",5345471.00,267273.00,2016
"AG006161",6134490.00,0.00,2016
"AG006165",6857450.00,342871.00,2016
"AG006168",6465526.00,323276.00,2016
"AG006169",157053496.00,7939125.00,2016
"AG006172",4262904.00,213143.00,2016
"AG006176",7858410.00,0.00,2016
"AG006177",165827724.00,8291380.00,2016
"AG006178",12151581.00,607578.00,2016
"AG006179",19029789.00,0.00,2016
"AG006180",47050036.00,2352500.00,2016
"AG006181",93905520.00,4781727.00,2016
"AG006183",2955169.00,147758.00,2016
"AG006184",340009081.00,17000450.00,2016
"AG006185",11625311.00,581265.00,2016
"AG006187",93534524.00,0.00,2016
"AG006189",11865974.00,593298.00,2016
"AG006205",1744340.00,87217.00,2016
"AG006206",6068475.00,303423.00,2016
"AG006214",2617115.00,130855.00,2016
"AG006215",528933.00,26446.00,2016
"AG006220",2298539.00,114926.00,2016
"AG006223",5567725.00,278386.00,2016
"AG006231",11165450.00,558271.00,2016
"AG006238",42601650.00,0.00,2016
"AG006263",85404505.00,0.00,2016
"AG006265",25076247.00,0.00,2016
"AG006277",307737360.00,15386863.00,2016
"AG006279",198992473.00,9949620.00,2016
"AG006281",3983040.00,0.00,2016
"AG006282",2295124340.00,114756211.00,2016
"AG006285",1233405.00,61670.00,2016
"AG006286",9108205.00,455410.00,2016
"AG006288",44146640.00,2207331.00,2016
"AG006291",39197464.00,0.00,2016
"AG006299",33291172.00,0.00,2016
"AG006300",18923686.00,1043709.00,2016
"AG006302",112021144.00,5601053.00,2016
"AG006307",48665828.00,0.00,2016
"AG006311",39882023.00,0.00,2016
"AG006312",92201169.00,0.00,2016
"AG006313",4707920.00,235396.00,2016
"AG006319",14352988.00,0.00,2016
"AG006325",104074499.00,5203719.00,2016
"AG006326",204913048.00,10245647.00,2016
"AG006327",78485592.00,0.00,2016
"AG006329",16585740.00,0.00,2016
"AG006330",7791170.00,0.00,2016
"AG006337",563820.00,0.00,2016
"AG006338",4132185.00,0.00,2016
"AG006339",1167750.00,0.00,2016
"AG006345",8376672.00,418833.00,2016
"AG006350",10690020.00,0.00,2016
"AG006351",18355255.00,0.00,2016
"AG006352",28151280.00,0.00,2016
"AG006353",2380070.00,119003.00,2016
"AG006354",8827415.00,441370.00,2016
"AG006355",11834375.00,0.00,2016
"AG006359",775200.00,0.00,2016
"AG006373",17341041.00,0.00,2016
"AG006374",1612350.00,80617.00,2016
"AG006379",31515372.00,0.00,2016
"AG006380",516822.00,25841.00,2016
"AG006384",1752300.00,87614.00,2016
"AG006386",5509320.00,0.00,2016
"AG006388",123709477.00,6185470.00,2016
"AG006389",152203907.00,7610191.00,2016
"AG006390",532458023.00,26622899.00,2016
"AG006398",22788704.00,0.00,2016
"AG006399",78952770.00,0.00,2016
"AG006400",32417617.00,1620880.00,2016
"AG006403",34059112.00,0.00,2016
"AG006406",11586444.00,0.00,2016
"AG006409",5906606.00,0.00,2016
"AG006411",2068460.00,0.00,2016
"AG006416",4561557.00,228077.00,2016
"AG006418",1460743.00,73037.00,2016
"AG006421",17417348.00,0.00,2016
"AG006423",621075.00,31053.00,2016
"AG006428",4314450.00,0.00,2016
"AG006430",5138115.00,256905.00,2016
"AG006433",4722900.00,236145.00,2016
"AG006436",3093401.00,1654670.00,2016
"AG006440",11944030.00,0.00,2016
"AG006450",2642596.00,132129.00,2016
"AG006457",2021850.00,101092.00,2016
"AG006460",4573050.00,228652.00,2016
"AG006461",26878778.00,1343935.00,2016
"AG006466",4441275.00,0.00,2016
"AG006469",6470290.00,323514.00,2016
"AG006472",20516795.00,0.00,2016
"AG006475",886545.00,44326.00,2016
"AG006476",3474805.00,173740.00,2016
"AG006480",56347444.00,0.00,2016
"AG006481",657990.00,32899.00,2016
"AG006487",3215050.00,217381.00,2016
"AG006488",3118642.00,155932.00,2016
"AG006491",22066385.00,0.00,2016
"AG006497",49946626.00,0.00,2016
"AG006501",2779963.00,138998.00,2016
"AG006506",16728804.00,0.00,2016
"AG006510",20206653.00,0.00,2016
"AG006513",486678.00,24333.00,2016
"AG006515",6662858.00,0.00,2016
"AG006527",28630995.00,0.00,2016
"AG006528",5843621.00,292180.00,2016
"AG006529",7432530.00,0.00,2016
"AG006530",35981336.00,1799066.00,2016
"AG006532",34558038.00,0.00,2016
"AG006533",8975925.00,0.00,2016
"AG006538",160238294.00,8011909.00,2016
"AG006542",75603042.00,0.00,2016
"AG006543",5337021.00,266851.00,2016
"AG006552",914391869.00,45719588.00,2016
"AG006558",1245307933.00,62265392.00,2016
"AG006560",3289360.00,164468.00,2016
"AG006561",350238300.00,17511911.00,2016
"AG006563",98573829.00,0.00,2016
"AG006565",4804225.00,0.00,2016
"AG006569",15604287.00,0.00,2016
"AG006572",117788445.00,5889415.00,2016
"AG006574",293844450.00,14692217.00,2016
"AG006579",1154250.00,57712.00,2016
"AG006587",3454575.00,172728.00,2016
"AG006590",15214737.00,760734.00,2016
"AG006601",599910.00,29995.00,2016
"AG006611",23007930.00,1150396.00,2016
"AG006614",4404010.00,220200.00,2016
"AG006619",614625.00,30731.00,2016
"AG006625",42305328.00,0.00,2016
"AG006628",7958362.00,0.00,2016
"AG006632",70187003.00,0.00,2016
"AG006640",1640998495.00,82049919.00,2016
"AG006641",720915161.00,36045753.00,2016
"AG006642",729685153.00,36484251.00,2016
"AG006644",18022982.00,0.00,2016
"AG006645",8457824.00,0.00,2016
"AG006651",158661610.00,7933075.00,2016
"AG006655",70065857.00,0.00,2016
"AG006666",20892199.00,0.00,2016
"AG006669",12869929.00,0.00,2016
"AG006670",12832949.00,0.00,2016
"AG006671",3663125.00,0.00,2016
"AG006672",70404285.00,3520213.00,2016
"AG006675",2296050.00,0.00,2016
"AG006679",8193570.00,0.00,2016
"AG006683",24147862.00,0.00,2016
"AG006685",110143359.00,5507163.00,2016
"AG006694",103805562.00,5190276.00,2016
"AG006695",5922675.00,0.00,2016
"AG006698",75157887.00,0.00,2016
"AG006702",3162556.00,158127.00,2016
"AG006708",3073556.00,153677.00,2016
"AG006712",27550272.00,0.00,2016
"AG006717",4864370.00,0.00,2016
"AG006718",8359595.00,417979.00,2016
"AG006721",973050.00,48652.00,2016
"AG006725",4718570.00,235928.00,2016
"AG006726",6081640.00,304081.00,2016
"AG006730",3281835.00,164091.00,2016
"AG006735",5702550.00,285127.00,2016
