GRPPRODNSUMMBKSEQ,PRODNUNITCD,PRODNBASISCD,TRANSACTIONDT,PROCESSDT,PRODUCTSEQ,PRODUCTCD,PRODVERSION,PRODUCTORDER,ACCOUNTCD,PRODUCERCD,PRODUCERDESIGNCD,CHANNELTYPECD,ROOTAGENCYCD,PARENTAGENCYCD,PRODUCERBRANCHCD,PRODUCERSTATUSCD,SRCAGTCLASSIFICATIONCD,SRCAGTDESIGNCD,SRCAGTSTATUSCD,PRODNWEEK,PRODNMONTH,PRODNYEAR,PRODNGROUPCD,DESIGNGROUPCD,SRCPRODNGROUPCD,PRODNVALUE,SUPERVISORCD,SUPERVISORDESIGCD,TEAMCD,MONITORINGSTAFFCD,MONITORINGSTAFFDESIGNCD,MONITORINGSTAFFOFFICECD,MONITORINGGROUPCD,SRCAGTCHANNELCD,SRCAGTROOTAGENCYCD,SRCAGTPARENTAGENCYCD,SUPERVISORAGENTKEYCD,SUPERVISORDESIGNKEYCD,CREATEDBY,CREATEDDT,CREATEDAT,UPDATEDBY,UPDATEDDT,UPDATEDAT,ROWVERSION,PRODNSUMMSEQ,WEIGHTAGE
12537803,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,407000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708896,100
12537921,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,2950,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,899000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710845,100
12537931,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,12359000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710942,100
12538901,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,28491000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716409,100
12510673,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,413000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712343,100
12511651,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3907,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1112000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711343,100
12538217,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,426000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714888,100
12510605,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,18568000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711030,100
12510668,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,479000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712333,100
12510919,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,12499000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715306,100
12511618,2YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1350000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709733,100
12511653,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3907,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,3440000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711345,100
12538215,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,883000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714874,100
12538400,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,22260000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716476,100
12538468,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,10326000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716998,100
12539006,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,45785000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712439,100
12539040,2YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,270000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713497,100
12510741,3YP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,26280000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713382,100
12510817,3YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1006000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559714280,100
12537997,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,93000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712160,100
12538010,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,413000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712343,100
12538988,2YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,3907,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,1112000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711343,100
12537905,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,22827000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710554,100
12537991,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,244000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712154,100
12538005,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,479000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712333,100
12538234,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,31833000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715035,100
12538256,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,12499000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715306,100
12538309,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,20859000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715697,100
12538947,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,34015000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709596,100
12538990,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3907,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,3440000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711345,100
12539001,2YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,270000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712230,100
12510589,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,15169000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710917,100
12511128,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,216000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716984,100
12511288,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,-15626000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085095,100
12511287,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,-24273000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085086,100
12511500,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1080000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708769,100
12511520,APE,PREMIUM,2017-01-12,2017-02-28,670,ADD1,1,,,31056,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,135000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709906,100
12511615,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1080000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709678,100
12511744,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,12743000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716145,100
12537777,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,728000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708174,100
12538891,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,117660000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715003,100
12538899,3YP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,4800000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715810,100
12539002,3YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,365000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712231,100
12539211,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,1430000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715032,100
12510443,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,20363000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708177,100
12510574,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1038000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710772,100
12510641,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,315000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712006,100
12510678,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,10248000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712348,100
12510931,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,20059000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715473,100
12538384,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,380000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716349,100
12538999,2YP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,480000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712189,100
12511554,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,117660000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715003,100
12511562,3YP,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,4800000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715810,100
12511665,3YP,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,365000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712231,100
12511672,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,572000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712447,100
12538257,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2708,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,13639000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715307,100
12538465,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,216000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716984,100
12538626,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-1440000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085096,100
12539119,3YP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,17400000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708103,100
12539147,3YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,750000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711451,100
12539217,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,144000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715072,100
12510402,ACKREFFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,5390,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,-1440000,5386,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085490,100
12510422,APE,PREMIUM,2017-02-28,2017-02-28,669,HSR1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,480000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708055,100
12510431,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,27574,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,81779000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708083,100
12510501,3YP,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,326000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709450,100
12510526,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2950,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,20608000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709920,100
12511413,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,700,FSR3,1,,,25572,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,-1070000,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085070,100
12511678,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,3907,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,12887000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712569,100
12511723,3YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,8840000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559715058,100
12511746,3YP,PREMIUM,2017-02-28,2017-02-28,672,WOP1,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,441000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559716365,100
12538624,ACKFYPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,-24273000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085086,100
12538837,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,30386,IL,INHOUSE,2339,2339,27153,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,1080000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708769,100
12538857,APE,PREMIUM,2017-01-12,2017-02-28,670,ADD1,1,,,31056,IL,INHOUSE,2339,2339,27151,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,135000,,,,27470,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709906,100
12539009,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,572000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712447,100
12539141,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,9603,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,270000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710533,100
12510404,ACKREFIPFLCAN,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,5390,TO,BANKSTAFF,2338,2338,,ACTIVE,,,,9,2,2017,TOTCB,,PERSONNEL,-15626000,5386,BR,,,,,,,,,3145,BK,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560085495,100
12510409,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2713,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,22993000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559707968,100
12510483,APE,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,2718,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,20168000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709181,100
12510570,APE,PREMIUM,2017-02-28,2017-02-28,670,ADD1,1,,,3137,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,1080000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559710708,100
12538995,2YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,5254,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,275000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559712181,100
12539042,2YP,PREMIUM,2017-02-28,2017-02-28,672,WOP1,1,,,9913,IL,INHOUSE,2339,2339,6592,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,304000,,,,36655,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559713514,100
12539125,2YP,PREMIUM,2017-02-28,2017-02-28,685,CIB1,1,,,15100,IL,INHOUSE,2339,2339,2686,ACTIVE,,,,9,2,2017,ILDEF1,,PERSONNEL,30381000,,,,6583,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559708694,100
12510507,3YP,PREMIUM,2017-02-28,2017-02-28,701,WOP3,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,467000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559709456,100
12510618,3YP,PREMIUM,2017-02-28,2017-02-28,697,EDU3,1,,,9265,IL,INHOUSE,2339,2339,2685,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,12874000,,,,23991,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,559711690,100
12511411,ACKCCFLCAN,POLICY,2017-02-28,2017-02-28,698,EDU4,1,,,25572,IL,INHOUSE,2339,2339,27136,ACTIVE,,,,9,2,2017,ILDEF2,,PERSONNEL,-1,,,,25481,TH,,,,,,,,SYSTEM,2017-03-30,KPIBREAKUPSCRIPT,,,,1,560084807,100
